z6-25818,Port1,Port1,Port1,Port2,Port2,Port2,Port3,Port3,Port3,Port4,Port4,Port5,Port5,Port7,Port7,Port8,Port8
2024/08/10 16:15:00,0.458,2.3,0.637,0.341,1.7,0.298,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8763,64.87,10.5
2024/08/10 16:30:00,0.458,2.3,0.636,0.341,1.7,0.297,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8752,64.87,10.0
2024/08/10 16:45:00,0.458,2.3,0.636,0.341,1.7,0.297,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8748,64.87,9.5
2024/08/10 17:00:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.21,-0.1,1.9,-0.1,1.0,100,8734,64.88,8.9
2024/08/10 17:15:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8703,64.88,7.8
2024/08/10 17:30:00,0.458,2.3,0.637,0.341,1.7,0.297,0.27,0.2,0.21,-0.1,1.9,-0.1,1.0,100,8700,64.89,7.2
2024/08/10 17:45:00,0.458,2.3,0.637,0.341,1.7,0.296,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8690,64.89,6.5
2024/08/10 18:00:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.21,-0.1,1.9,-0.1,1.0,100,8674,64.88,5.2
2024/08/10 18:15:00,0.458,2.3,0.637,0.341,1.7,0.296,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8663,64.89,4.0
2024/08/10 18:30:00,0.458,2.3,0.636,0.341,1.7,0.297,0.27,0.2,0.211,-0.1,1.9,-0.1,1.0,100,8658,64.89,3.0
2024/08/10 18:45:00,0.458,2.3,0.636,0.341,1.7,0.297,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8649,64.9,1.9
2024/08/10 19:00:00,0.458,2.3,0.637,0.341,1.7,0.296,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8643,64.91,0.5
2024/08/10 19:15:00,0.458,2.3,0.637,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8636,64.91,-1.3
2024/08/10 19:30:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8633,64.92,-2.4
2024/08/10 19:45:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8624,64.92,-3.5
2024/08/10 20:00:00,0.458,2.3,0.636,0.341,1.7,0.296,0.269,0.2,0.21,-0.1,1.9,-0.1,1.0,100,8621,64.92,-5.1
2024/08/10 20:15:00,0.458,2.3,0.634,0.341,1.7,0.297,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8618,64.92,-6.6
2024/08/10 20:30:00,0.458,2.3,0.636,0.341,1.7,0.295,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8608,64.92,-7.5
2024/08/10 20:45:00,0.458,2.3,0.634,0.341,1.7,0.296,0.269,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8608,64.93,-7.6
2024/08/10 21:00:00,0.458,2.3,0.635,0.341,1.7,0.296,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8605,64.94,-7.8
2024/08/10 21:15:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8604,64.95,-8.0
2024/08/10 21:30:00,0.458,2.3,0.636,0.341,1.7,0.296,0.27,0.2,0.207,-0.1,1.9,-0.1,1.0,100,8598,64.95,-8.4
2024/08/10 21:45:00,0.458,2.3,0.636,0.341,1.7,0.296,0.269,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8599,64.96,-9.7
2024/08/10 22:00:00,0.458,2.3,0.634,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8597,64.95,-10.8
2024/08/10 22:15:00,0.458,2.3,0.635,0.341,1.7,0.296,0.27,0.2,0.21,-0.1,1.9,-0.1,1.0,100,8597,64.95,-11.3
2024/08/10 22:30:00,0.458,2.3,0.634,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8591,64.96,-11.5
2024/08/10 22:45:00,0.458,2.3,0.633,0.341,1.7,0.296,0.269,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8591,64.97,-11.8
2024/08/10 23:00:00,0.458,2.3,0.634,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8591,64.97,-12.5
2024/08/10 23:15:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.209,-0.1,1.9,-0.1,1.0,100,8589,64.97,-13.4
2024/08/10 23:30:00,0.458,2.3,0.633,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8588,64.96,-14.2
2024/08/10 23:45:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.207,-0.1,1.9,-0.1,1.0,100,8586,64.97,-14.2
2024/08/11 00:00:00,0.458,2.3,0.634,0.341,1.7,0.295,0.269,0.2,0.206,-0.1,1.9,-0.1,1.0,100,8586,64.97,-14.6
2024/08/11 00:15:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8511,64.97,-14.8
2024/08/11 00:30:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8531,64.96,-15.5
2024/08/11 00:45:00,0.458,2.3,0.633,0.342,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,1.0,100,8539,64.95,-15.7
2024/08/11 01:00:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8541,64.95,-15.6
2024/08/11 01:15:00,0.458,2.3,0.634,0.341,1.7,0.295,0.27,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8545,64.94,-14.8
2024/08/11 01:30:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8546,64.92,-15.6
2024/08/11 01:45:00,0.458,2.3,0.632,0.342,1.7,0.295,0.27,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8545,64.91,-16.6
2024/08/11 02:00:00,0.458,2.3,0.633,0.342,1.7,0.295,0.27,0.2,0.209,-0.1,1.9,-0.1,0.9,100,8546,64.9,-17.3
2024/08/11 02:15:00,0.458,2.3,0.634,0.341,1.7,0.296,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8545,64.89,-17.8
2024/08/11 02:30:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8545,64.87,-17.1
2024/08/11 02:45:00,0.458,2.3,0.633,0.341,1.7,0.295,0.269,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8548,64.87,-17.2
2024/08/11 03:00:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8545,64.86,-17.8
2024/08/11 03:15:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8545,64.85,-18.6
2024/08/11 03:30:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8544,64.85,-19.2
2024/08/11 03:45:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8540,64.84,-19.7
2024/08/11 04:00:00,0.458,2.3,0.632,0.342,1.7,0.295,0.27,0.2,0.209,-0.1,1.9,-0.1,0.9,100,8544,64.84,-20.0
2024/08/11 04:15:00,0.458,2.3,0.632,0.341,1.7,0.295,0.269,0.2,0.209,-0.1,1.9,-0.1,0.9,100,8542,64.84,-20.4
2024/08/11 04:30:00,0.458,2.3,0.633,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8542,64.83,-20.1
2024/08/11 04:45:00,0.458,2.3,0.631,0.341,1.7,0.295,0.269,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8535,64.84,-20.5
2024/08/11 05:00:00,0.458,2.3,0.632,0.341,1.7,0.295,0.27,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8537,64.83,-20.6
2024/08/11 05:15:00,0.458,2.3,0.632,0.341,1.7,0.295,0.269,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8532,64.84,-21.4
2024/08/11 05:30:00,0.458,2.3,0.632,0.341,1.7,0.295,0.269,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8532,64.84,-21.9
2024/08/11 05:45:00,0.458,2.3,0.632,0.341,1.7,0.295,0.269,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8532,64.84,-22.2
2024/08/11 06:00:00,0.458,2.3,0.633,0.341,1.7,0.295,0.269,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8531,64.85,-22.2
2024/08/11 06:15:00,0.458,2.3,0.632,0.341,1.6,0.295,0.268,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8532,64.87,-22.2
2024/08/11 06:30:00,0.458,2.3,0.632,0.341,1.6,0.295,0.268,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8527,64.87,-21.7
2024/08/11 06:45:00,0.458,2.3,0.631,0.341,1.6,0.294,0.268,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8528,64.88,-21.5
2024/08/11 07:00:00,0.458,2.3,0.632,0.341,1.6,0.295,0.267,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8529,64.89,-21.7
2024/08/11 07:15:00,0.458,2.3,0.632,0.341,1.6,0.296,0.266,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8528,64.91,-22.0
2024/08/11 07:30:00,0.458,2.3,0.631,0.341,1.6,0.295,0.266,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8540,64.92,-22.0
2024/08/11 07:45:00,0.458,2.3,0.632,0.341,1.6,0.295,0.266,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8575,64.93,-20.7
2024/08/11 08:00:00,0.458,2.3,0.631,0.341,1.6,0.295,0.265,0.2,0.204,-0.1,1.9,-0.1,0.9,100,8618,64.95,-18.6
2024/08/11 08:15:00,0.458,2.3,0.631,0.341,1.6,0.294,0.265,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8647,64.96,-16.6
2024/08/11 08:30:00,0.458,2.3,0.63,0.341,1.6,0.296,0.264,0.2,0.205,-0.1,1.9,-0.1,0.9,100,8712,64.97,-14.6
2024/08/11 08:45:00,0.458,2.3,0.631,0.341,1.6,0.295,0.264,0.2,0.204,-0.1,1.9,-0.1,0.9,100,8785,64.98,-12.2
2024/08/11 09:00:00,0.458,2.3,0.63,0.341,1.6,0.295,0.263,0.2,0.205,-0.1,1.9,-0.1,0.9,100,8829,65.0,-9.5
2024/08/11 09:15:00,0.458,2.3,0.632,0.341,1.6,0.294,0.263,0.2,0.205,-0.1,1.9,-0.1,0.9,100,8867,65.02,-6.7
2024/08/11 09:30:00,0.458,2.3,0.632,0.34,1.6,0.294,0.263,0.2,0.205,-0.1,1.9,-0.1,0.9,100,8911,65.03,-3.9
2024/08/11 09:45:00,0.458,2.3,0.631,0.34,1.6,0.292,0.262,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8933,65.06,-1.1
2024/08/11 10:00:00,0.458,2.3,0.631,0.34,1.6,0.293,0.262,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8926,65.07,1.3
2024/08/11 10:15:00,0.458,2.3,0.631,0.34,1.6,0.293,0.262,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8909,65.07,3.5
2024/08/11 10:30:00,0.458,2.3,0.634,0.34,1.6,0.292,0.261,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8890,65.08,5.8
2024/08/11 10:45:00,0.458,2.3,0.634,0.339,1.6,0.292,0.261,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8873,65.07,6.6
2024/08/11 11:00:00,0.458,2.3,0.634,0.339,1.6,0.29,0.261,0.2,0.208,-0.1,1.9,-0.1,0.9,100,8865,65.06,7.1
2024/08/11 11:15:00,0.458,2.3,0.635,0.339,1.6,0.292,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8857,65.05,8.2
2024/08/11 11:30:00,0.458,2.2,0.635,0.339,1.6,0.292,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8839,65.03,8.8
2024/08/11 11:45:00,0.458,2.2,0.635,0.339,1.6,0.291,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8840,65.02,8.7
2024/08/11 12:00:00,0.458,2.2,0.634,0.339,1.6,0.291,0.26,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8846,65.0,10.0
2024/08/11 12:15:00,0.458,2.2,0.635,0.339,1.6,0.291,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8828,64.98,12.4
2024/08/11 12:30:00,0.458,2.2,0.634,0.339,1.6,0.291,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8813,64.96,13.3
2024/08/11 12:45:00,0.458,2.2,0.636,0.339,1.6,0.291,0.26,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8792,64.94,13.7
2024/08/11 13:00:00,0.458,2.2,0.635,0.339,1.6,0.291,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8788,64.92,13.9
2024/08/11 13:15:00,0.458,2.2,0.634,0.339,1.6,0.29,0.26,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8779,64.9,15.0
2024/08/11 13:30:00,0.458,2.2,0.635,0.339,1.6,0.29,0.26,0.2,0.205,-0.1,1.9,-0.1,0.9,100,8768,64.89,15.6
2024/08/11 13:45:00,0.458,2.2,0.634,0.338,1.6,0.29,0.259,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8760,64.87,16.2
2024/08/11 14:00:00,0.458,2.2,0.636,0.338,1.6,0.289,0.259,0.2,0.206,-0.1,1.9,-0.1,0.9,100,8744,64.85,17.0
2024/08/11 14:15:00,0.458,2.2,0.635,0.338,1.6,0.29,0.259,0.2,0.207,-0.1,1.9,-0.1,0.9,100,8722,64.83,17.3
2024/08/11 14:30:00,0.458,2.2,0.635,0.338,1.6,0.289,0.259,0.1,0.207,-0.1,1.9,-0.1,0.9,100,8726,64.81,17.0
2024/08/11 14:45:00,0.458,2.2,0.636,0.338,1.6,0.288,0.259,0.1,0.205,-0.1,1.9,-0.1,0.9,100,8720,64.8,16.9
2024/08/11 15:00:00,0.458,2.2,0.634,0.338,1.6,0.288,0.259,0.1,0.205,-0.1,1.9,-0.1,0.9,100,8716,64.78,16.1
2024/08/11 15:15:00,0.458,2.2,0.636,0.338,1.6,0.288,0.259,0.1,0.206,-0.1,1.9,-0.1,0.9,100,8704,64.79,15.4
2024/08/11 15:30:00,0.458,2.2,0.636,0.338,1.6,0.289,0.259,0.1,0.206,-0.1,1.9,-0.1,0.9,100,8712,64.79,14.8
2024/08/11 15:45:00,0.458,2.2,0.634,0.338,1.6,0.29,0.259,0.1,0.205,-0.1,1.9,-0.1,0.9,100,8712,64.79,14.5
2024/08/11 16:00:00,0.458,2.2,0.634,0.338,1.6,0.289,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8697,64.8,14.2
2024/08/11 16:15:00,0.458,2.2,0.636,0.338,1.6,0.289,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8690,64.8,13.2
2024/08/11 16:30:00,0.458,2.2,0.634,0.338,1.6,0.288,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8691,64.8,13.0
2024/08/11 16:45:00,0.458,2.2,0.635,0.338,1.6,0.289,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8685,64.79,12.7
2024/08/11 17:00:00,0.458,2.2,0.634,0.338,1.6,0.289,0.259,0.1,0.207,-0.1,1.8,-0.1,0.9,100,8673,64.79,11.7
2024/08/11 17:15:00,0.458,2.2,0.636,0.338,1.6,0.288,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8662,64.78,11.0
2024/08/11 17:30:00,0.458,2.2,0.637,0.338,1.6,0.288,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8653,64.78,10.6
2024/08/11 17:45:00,0.458,2.2,0.634,0.338,1.6,0.289,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8641,64.81,9.7
2024/08/11 18:00:00,0.458,2.2,0.636,0.338,1.6,0.288,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8627,64.84,8.2
2024/08/11 18:15:00,0.458,2.2,0.636,0.338,1.6,0.288,0.258,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8619,64.85,6.3
2024/08/11 18:30:00,0.458,2.2,0.634,0.338,1.6,0.288,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8586,64.86,5.3
2024/08/11 18:45:00,0.458,2.2,0.636,0.338,1.6,0.288,0.258,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8588,64.86,4.3
2024/08/11 19:00:00,0.458,2.2,0.636,0.338,1.6,0.287,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8584,64.85,2.9
2024/08/11 19:15:00,0.458,2.2,0.636,0.338,1.6,0.286,0.258,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8579,64.87,2.0
2024/08/11 19:30:00,0.458,2.2,0.636,0.338,1.6,0.286,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8578,64.87,0.5
2024/08/11 19:45:00,0.458,2.2,0.636,0.338,1.6,0.287,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8545,64.87,-1.1
2024/08/11 20:00:00,0.458,2.2,0.634,0.338,1.6,0.287,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8549,64.88,-2.2
2024/08/11 20:15:00,0.458,2.2,0.635,0.338,1.6,0.286,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8548,64.89,-2.5
2024/08/11 20:30:00,0.458,2.2,0.634,0.337,1.6,0.286,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8521,64.9,-3.4
2024/08/11 20:45:00,0.458,2.2,0.636,0.337,1.6,0.286,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8524,64.9,-4.0
2024/08/11 21:00:00,0.458,2.2,0.634,0.337,1.6,0.286,0.258,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8524,64.91,-4.7
2024/08/11 21:15:00,0.458,2.2,0.634,0.337,1.6,0.286,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8525,64.91,-5.3
2024/08/11 21:30:00,0.458,2.2,0.634,0.337,1.6,0.286,0.258,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8523,64.92,-6.5
2024/08/11 21:45:00,0.458,2.2,0.633,0.337,1.6,0.286,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8488,64.92,-8.0
2024/08/11 22:00:00,0.458,2.2,0.635,0.337,1.6,0.286,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8496,64.91,-8.8
2024/08/11 22:15:00,0.458,2.2,0.633,0.337,1.6,0.286,0.258,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8504,64.91,-9.4
2024/08/11 22:30:00,0.458,2.2,0.633,0.338,1.6,0.285,0.258,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8416,64.92,-9.9
2024/08/11 22:45:00,0.458,2.2,0.633,0.338,1.6,0.284,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8469,64.92,-10.0
2024/08/11 23:00:00,0.458,2.2,0.633,0.338,1.6,0.285,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8476,64.93,-10.5
2024/08/11 23:15:00,0.458,2.2,0.633,0.338,1.6,0.283,0.258,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8476,64.92,-10.8
2024/08/11 23:30:00,0.458,2.2,0.632,0.338,1.6,0.285,0.258,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8479,64.92,-11.1
2024/08/11 23:45:00,0.458,2.2,0.633,0.338,1.6,0.285,0.258,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8483,64.91,-11.5
2024/08/12 00:00:00,0.458,2.2,0.633,0.337,1.6,0.285,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8482,64.9,-12.0
2024/08/12 00:15:00,0.458,2.2,0.632,0.337,1.6,0.285,0.258,0.1,0.202,-0.1,1.8,-0.1,0.9,100,8414,64.88,-12.6
2024/08/12 00:30:00,0.458,2.2,0.632,0.338,1.6,0.284,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8355,64.88,-13.0
2024/08/12 00:45:00,0.458,2.2,0.632,0.337,1.6,0.284,0.258,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8386,64.88,-13.2
2024/08/12 01:00:00,0.458,2.2,0.631,0.338,1.6,0.285,0.258,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8396,64.87,-13.5
2024/08/12 01:15:00,0.458,2.2,0.632,0.338,1.6,0.284,0.259,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8403,64.86,-13.3
2024/08/12 01:30:00,0.458,2.2,0.632,0.337,1.6,0.284,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8406,64.85,-13.8
2024/08/12 01:45:00,0.458,2.2,0.632,0.338,1.6,0.284,0.258,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8410,64.85,-13.8
2024/08/12 02:00:00,0.458,2.2,0.631,0.338,1.6,0.286,0.258,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8412,64.84,-13.8
2024/08/12 02:15:00,0.458,2.2,0.63,0.338,1.6,0.284,0.259,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8418,64.82,-14.2
2024/08/12 02:30:00,0.458,2.2,0.632,0.338,1.6,0.285,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8418,64.81,-14.7
2024/08/12 02:45:00,0.458,2.2,0.63,0.338,1.6,0.284,0.259,0.1,0.202,-0.1,1.8,-0.1,0.9,100,8418,64.8,-15.4
2024/08/12 03:00:00,0.458,2.2,0.632,0.338,1.6,0.286,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8420,64.79,-15.9
2024/08/12 03:15:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8419,64.79,-15.8
2024/08/12 03:30:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8421,64.79,-15.7
2024/08/12 03:45:00,0.458,2.2,0.63,0.338,1.6,0.286,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8421,64.78,-15.5
2024/08/12 04:00:00,0.458,2.2,0.63,0.338,1.6,0.286,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8422,64.78,-15.3
2024/08/12 04:15:00,0.458,2.2,0.632,0.338,1.6,0.286,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8352,64.78,-15.6
2024/08/12 04:30:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8388,64.78,-15.5
2024/08/12 04:45:00,0.458,2.2,0.631,0.338,1.6,0.285,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8399,64.77,-15.8
2024/08/12 05:00:00,0.458,2.2,0.63,0.338,1.6,0.284,0.259,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8400,64.78,-15.9
2024/08/12 05:15:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8400,64.79,-16.3
2024/08/12 05:30:00,0.458,2.2,0.63,0.338,1.6,0.284,0.259,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8403,64.79,-16.4
2024/08/12 05:45:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8365,64.8,-16.6
2024/08/12 06:00:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8374,64.8,-17.1
2024/08/12 06:15:00,0.458,2.2,0.629,0.338,1.6,0.286,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8377,64.8,-17.4
2024/08/12 06:30:00,0.458,2.2,0.629,0.338,1.6,0.285,0.259,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8381,64.8,-17.3
2024/08/12 06:45:00,0.458,2.2,0.63,0.338,1.6,0.286,0.259,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8342,64.81,-17.5
2024/08/12 07:00:00,0.458,2.2,0.628,0.338,1.6,0.285,0.259,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8357,64.82,-18.0
2024/08/12 07:15:00,0.458,2.2,0.631,0.338,1.6,0.284,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8360,64.83,-18.6
2024/08/12 07:30:00,0.458,2.2,0.63,0.338,1.6,0.285,0.259,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8347,64.84,-18.2
2024/08/12 07:45:00,0.458,2.2,0.63,0.338,1.6,0.284,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8377,64.85,-16.8
2024/08/12 08:00:00,0.458,2.2,0.63,0.338,1.6,0.284,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8432,64.87,-14.6
2024/08/12 08:15:00,0.458,2.2,0.63,0.338,1.6,0.284,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8485,64.89,-11.3
2024/08/12 08:30:00,0.458,2.2,0.63,0.338,1.6,0.284,0.258,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8502,64.91,-8.2
2024/08/12 08:45:00,0.458,2.2,0.63,0.338,1.6,0.285,0.257,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8557,64.94,-5.3
2024/08/12 09:00:00,0.458,2.2,0.63,0.338,1.6,0.284,0.257,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8607,64.96,-2.4
2024/08/12 09:15:00,0.458,2.2,0.63,0.338,1.6,0.285,0.257,0.1,0.205,-0.1,1.8,-0.1,0.9,100,8648,64.98,0.3
2024/08/12 09:30:00,0.458,2.2,0.631,0.338,1.6,0.285,0.256,0.1,0.206,-0.1,1.8,-0.1,0.9,100,8665,65.0,2.1
2024/08/12 09:45:00,0.458,2.2,0.631,0.337,1.6,0.285,0.256,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8709,65.0,3.2
2024/08/12 10:00:00,0.458,2.2,0.631,0.337,1.6,0.285,0.255,0.1,0.202,-0.1,1.8,-0.1,0.9,100,8744,64.99,4.2
2024/08/12 10:15:00,0.458,2.2,0.631,0.337,1.6,0.285,0.255,0.1,0.203,-0.1,1.8,-0.1,0.9,100,8777,65.0,5.2
2024/08/12 10:30:00,0.458,2.2,0.631,0.337,1.6,0.285,0.255,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8793,65.0,6.8
2024/08/12 10:45:00,0.458,2.2,0.631,0.337,1.6,0.285,0.254,0.1,0.202,-0.1,1.8,-0.1,0.9,100,8779,64.99,8.3
2024/08/12 11:00:00,0.458,2.2,0.631,0.337,1.6,0.284,0.254,0.1,0.204,-0.1,1.8,-0.1,0.9,100,8795,64.98,9.6
